Year,Operator,Location,AC Type,Passengers,Crew,Fatalities
2008,Alantis Aviation,Turks and Caicos Islands,Britten Norman BN-2A Trislander Mk3,11,1,12
2008,Continental Airlines,Denver,Boeing 737-500,110,5,0
2009,Empire Airlines leased from FedEx,Lubock,ATR-42-320,0,2,2
2009,Petroleums Inc,Houma Louisiana,Sikorsky S-76C++,7,2,8
2009,Afghan Army,Adraskan district,Mil Mi-17,0,13,13
2009,US Airways,New York,Airbus A320-214,150,5,0
2009,Aerotaxi Manaus,Manacapuru,Bandeirante EMB-110P1,26,2,24
2009,Continental Connection,Clarence Center,Bombardier DHC-8-402 Q400,44,5,49
2009,Flight Service,Chanco,Bell UH-1H,12,1,13
2009,Aerolift,Luxor,Antonov 12V,0,5,5
2009,Turkish Airlines,Amsterdam,Boeing 737-8F2,127,7,9
2009,Aerolift,Lake Victoria,Ilyushin Il-76T,7,4,11
2009,Cougars,St. Johns,Sikorsky S-92A,16,2,17
2009,Eagle Cap Leasing,Butte,Pilatus PC-12/45,13,1,14
2009,FedEx,Tokyo,McDonnell Douglas MD-11,0,2,2
2009,Bond Offshores,Crimond,Eurocopter AS 332L2 Super Puma 2,14,2,16
2009,Indonesian Air Force,Bandung,Fokker F-27 Friendship 400M,18,6,24
2009,Aviastar Mandiri,Wamena,British Aerospace BAe-146-300,0,6,6
2009,Bako Air,Massamba,Boeing B-737-200,5,2,7
2009,Venezuelan Army,El Alto de Rubio,Mi-35,16,2,18
2009,Indonesian Air Force,Madiun,Lockheed C-130 Hercules,98,14,112
2009,Service Air,Isiro,Antonov An-26,0,4,4
2009,Air France,Natal,Airbus A330-203,216,12,228
2009,Strait Air,Port Hope Simpson,Britten-Norman BN-2A-27 Islander,0,1,1
2009,Indian Air Force,State of Arunachal Pradesh,Antonov An-32,6,7,13
2009,Aviastar Mandiri,Wamena,de Havilland Canada DHC-6 Twin Otter 300,0,3,3
2009,Yemenia Airway,Mitsamiouli,Airbus A310-324,142,11,152
2009,Pakistan Army,Peshawar,Mil Mi-17,24,2,26
2009,Caspian Airlines,Qazvin,Tupolev 154M,153,15,168
2009,Vertical-T Air,Kandahar Airport,Mil Mi-8,0,16,16
2009,Aria Airlines,Mashad,Ilyushin Il-62M,138,15,16
2009,Merpati Nusantara Airlines,Ampisibil Village,de Havilland Canada DHC-6 Twin Otter 300,13,3,16
2009,Bangkok Airlines,Koh Samui,ATR-72-212A,68,4,1
2009,Liberty Sightseeing Tours,New York,Eurocopter AS-350BA,7,2,9
2009,Airlines PNG,Port Moresby,de Havilland Canada DHC-6 Twin Otter 300,11,2,13
2009,Aero Fret Business,Nganga Lingolo,Antonov An-12BK,2,5,7
2009,Kazakhstan border guard service,Ugamsk Gorge,Mil Mi-8,0,10,10
2009,SA Airlink,Merebank,British Aerospace Jetstream 41,0,3,1
2009,Omniflights Inc.,Georgetown,Eurocopter AS350-B2,2,1,3
2009,Victoria Air,Manila,Douglas DC-3C,0,4,4
2009,Azzi,Sharjah,Boeing 707-330C,0,6,6
2009,Divi Divi Air,Bonaire,Britten-Norman BN-2A-8 Island,9,1,1
2009,Russian Ministry of Interior,Mirny,Ilyushin Il-76,0,11,11
2009,Russian Navy,Mongokhto,Tupolev Tu-142M3,0,11,11
2009,Rwandair,Kigali,Canadair CRJ-100ER,12,3,1
2009,Mountain Lifeflight,Reno,Aerospatiale AS350,0,3,3
2009,Avient Aviation,Shanghai,McDonnell Douglas MD-11F,0,7,3
2009,Seair Seaplanes,Lyall Harbour,de Havilland Canada DHC-2 Beaver MK- 1,7,1,6
2010,Alaska Central Express,Sand Point,Beechcraft 1900C-1,0,2,2
2010,Ethiopian Airlines,Na'ameh,Boeing 737-8AS,82,8,90
2010,Piquiatuba Taxi Aereo,Senador Jose Porfírio,Embraer EMB-110C Bandeirante,8,2,2
2010,Philippine Air Force,Cotabato City,GAF N22B Nomad,6,2,8
2010,Yemeni Arm,Saada,Helicopter,9,2,11
2010,Kamchatka Airlines,Yelizovo,Mi-8,15,3,10
2010,Polish Air Force,Smolensk,Tupolev 154M,88,8,96
2010,Airborne Freight Company Union,Monterey,Airbus A300B4-203F,0,5,5
2010,Interisland Airlines,Pampanga,Antonov An-12BP,0,6,3
2010,Afriqiyah Airways,Tripoli,Airbus A330-202,93,11,103
2010,Blue Wings Airlines,Poeketi,Antonv An-28,6,2,8
2010,Pamir Airlines,Salang pass,Antonv An-24B,38,6,44
2010,Air India Express,Mangalore,Boeing 737-8HG,160,6,159
2010,Aero Service,Yangadou,CASA 212 Aviocar,9,2,11
2010,Aéropro,Quebec,Beechcraft A100 King Air,5,2,7
2010,Romainian Air Force,Tuzla,Antonov AN-2,10,4,12
2010,Airblue,Islamabad,Airbus A321-231,146,6,152
2010,US Air Force,Elmendorf AFB,McDonnell Douglas C-17A Globemaster III,0,4,4
2010,All West Freight,Denali National Park,Fairchild C-123K,0,3,3
2010,Katekavia Airline,Igarka,Antonov An-24 V,12,3,12
2010,GCI Communications Corp.,Dillingham,de Havilland Canada DH-3T Otter,8,1,5
2010,AIRES Colombia,San Andreas Island,Boeing B-737-73V,125,6,2
2010,Branch River Air Service,Kaminshak Bay,de Havilland Canada DHC-2 Beaver,3,1,4
2010,Agni Air,Bastipur,Dornier 228-101,11,3,14
2010,Henan Airlines,Yichun,Embraer ERJ-190-100LR,91,5,44
2010,Filair,Bandundu,Let 410UVP-E,17,3,19
2010,Venezuelan National Guard,Buena Vista,Mi 17V-5,0,10,10
2010,United Parcel Service- UPS,Dubai,Boeing B747-44AF,0,2,2
2010,Sky Dive New Zealand,Fox Glacier Airstrip,Fletcher FU-24-954,8,1,9
2010,Conviasa Airline,Puerto Ordaz,ATR 42-320,47,4,17
2010,International Security Assistance Force,Chopan district,Sikorsky UH-60 Black Hawk,0,10,10
2010,Tajik National Guard,Rasht Valley,Mi-8,0,28,28
2010,National Air Cargo,Kabul,Lockheed L-100 Hercules,0,8,8
2010,Tracep,Bugulumisa,Let 410UVP,0,2,2
2010,Aerocaribbean,Guasimal,ATR-72-212,61,7,68
2010,JS Air,Karachi,Beechcraft 1900C-1,17,4,21
2010,NARZ,Strezhevoy,Mil Mi-8T,0,7,7
2010,Sun Way,Karachi,Ilyushin Il-76TD,0,8,8
2010,Dagestan Airlines,Moscow,Tupolev Tu-154M,160,9,2
2010,Tara Air,Palunge Hill,de Havilland Canada DHC-6 Twin Otter,19,3,22
2011,Kogalmavia,Surgut,Tupolev Tu-154B-2,116,8,3
2011,Iran Air,Orumiyeh,Boeing B-727-286,93,12,77
2011,Majuba Aviation,Plettenberg Bay,Pilatus PC-12/47,7,2,9
2011,Manx2,Cork,Swearingen SA-227BC Metro III,10,2,6
2011,Central American Airways,Santa Ana Francisco Morazan,Let L-410 UVPE-20,12,2,14
2011,Trans Air Cargo,Pointe-Noire,Antonov 12BP,5,4,9
2011,United Nations,Kinshasa,Canadair CL-600 CRJ-100ER,29,4,32
2011,Pawan Hanss Ltd.,Tawang,Mil Mi-172,0,18,18
2011,AmazonavesAir Taxi,Manaus,Piper EMB-810C Seneca,6,1,7
2011,Merpati Nusantara Airlines,Kaimana,Xian MA-60,21,6,27
2011,SOL Lineas Aereas,Prahuaniyeu,Saab 340A,19,3,22
2011,RusAir Airlines,Petrozavodsk,Tupolev Tu-134,43,9,47
2011,Silk Way Airlines,Bagram Air Base,Ilyushin76TD,0,9,9
2011,Hewa Bora Airways,Kisangani,Boeing B-727-100,108,7,77
2011,Angara Airlines,Strezhevoy,Antonov An-24RV,33,4,7
2011,NOAR Linhas Aéreas,Recife,Let L-401UVP-20,14,2,16
2011,Royal Moroccan Air Force,Guelmim,Lockheed C-130 Hercule,71,9,80
2011,Asiana Airlines,Jeju,Boeing B-747-48EF,0,2,2
2011,U.S. Army,Tangi Valley,Boeing CH-47 Chinook,0,38,38
2011,Avis Amur,Omsukchan,Antonov 12,2,9,11
2011,First Air,Resolute Bay,Boeing B-737-210C,11,4,12
2011,LifeNet,Mosby,Eurocopter AS350B2,3,1,4
2011,Chilean Air Force,Juan Fernandez Island,CASA C-212 Aviocar 300DF,17,4,21
2011,Aerocon,Trinidad,Swearingen SA-227BC Metroliner III,7,2,8
2011,YAK Service,Yaroslavl,Yakovlev 42D,37,8,44
2011,FANA Forca Aerea Nacional Angolana,Huambo,Embraer 120ER Brasilia,34,2,30
2011,Private - Aero Trans Corp,Reno,North American P-51D-15-NA Mustang,0,1,1
2011,Arctic Sunwest Charters,Yellowknife,De Havilland Canada DHC-6-300 Twin Otter,7,2,2
2011,Buddha Air,Kathmandu,Beechcraft 1900D,16,3,19
2011,Nusantara Buana Air,Bohorok,CASA NC-212 Aviocar 200,14,4,18
2011,Airline PNG,Madang,de Havilland Canada DHC-8-102,28,4,28
2011,Northern Thunderbird Air Inc.,Vancouver,Beechcraft 100 King Air,7,2,1
2011,Blue Hawaiian,Kilohana,Eurocopter EC-130 B4,4,1,5
2011,Fuerza Aerea Mexicana,Santa Catarina Atoyzingo,Aerospatiale AS 332L1 Super Puma,7,1,8
2011,Sundances Inc.,Henderson,Aerospatiale AS-350 B2 Ecureuil,4,1,5
2012,TRACEP Congo Aviation,Namoya,Antonov AN-28,3,3,3
2012,Jet One Express,San Juan,Convair CV-340,0,2,2
2012,Turkish Army,Kabul,Sikorsky S-70A-28,0,12,12
2012,UTAir,Tyumen,ATR 72-201,39,4,33
2012,Bhoja Airlines,Islamabad,Boeing 737-236,121,6,127
2012,Fuerza Aerea Colombiana,Sabanagrande,Bell 212,11,2,13
2012,Sukhoi,Cidahu,Sukhoi Superjet 100-95,39,6,45
2012,Agni Air,Jomsom,Dornier 228-212,18,3,15
2012,Allied Air,Accra,Boeing B-727-200,0,4,0
2012,Dana Air,Lagos,McDonnell Douglas MD-83,146,7,153
2012,HeliCusco,Hualla Hualla,Sikorsly S-58ET,12,2,14
2012,Illegal flight,Serov,Antonov An-2R,12,1,13
2012,Indonesian Air Force,Jakarta,Fokker F-27 Friendship 400M,0,7,7
2012,Aviatour's Fly'n Inc.,Masbate Island,PA-34-200 Seneca I,2,2,3
2012,Alfa Airlines,Talodi,Antonov An-26-100,26,6,32
2012,Petropavlovsk-Kamchatsky Air Enteprise,Palana,Antonov An-28,12,2,10
2012,Sita Air,Kathmandu,Dornier 228-202,16,3,19
2012,Fly Montserrat,Antigua,Britten-Norman BN-2A-26 Islander,3,1,3
2012,Sudanese Air Force,Omdurman,Antonov An-12BP,16,6,15
2012,Yemen Air Force,San'a,Antonov An-26,0,10,10
2012,Aero Service,Brazzaville,Ilysushin Il-76T,0,7,7
2012,South African Air Force,Ladysmith,Douglas C47-TP,5,6,11
2012,Starwood Management LLC,Iturbide,Learjet 25,5,2,7
2012,Air Bagan,Heho,Fokker 100,65,6,27
2012,Kazakhstan Border Guards,Shymkent,Antonov AN-72-100D,20,7,1
2012,Red Wings Airlines,Moscow,Tupolev TU-204-100V,0,8,5
2013,Med-Trans Corporaion,Clear Lake,Bell 407,2,1,3
2013,Transaereo 5074,Los Roques,Britten Norman BN-2A-27 Islander,5,1,6
2013,SCAT Air,Kyzyltu,Canadair CRJ-200ER,16,5,21
2013,South Airlines,Donetsk,Antonov AN-24RV,41,4,5
2013,Compagnie Africaine d' Aviation,Goma,Fokker 50,4,6,7
2013,Ace Air Cargo,Dillingham,Beechcraft 1900C,0,2,2
2013,Lion Air,Denpasar,Boeing B-737-8GP,101,7,0
2013,National Air Cargo,Bagram Air Base,Boeing B-747-428BCF,0,7,7
2013,Ornge Air Ambulance,Moosonee,Sikorsky S-76,2,2,4
2013,Indian Air Force,Gaurikund,MI 172 V5,15,5,20
2013,Asiana Airlines,San Francisco,Boeing B-777-28EER,291,16,3
2013,Rediske Air,Soldotna,de Havilland Canada DHC-3T,9,1,10
2013,Ethiopian Air Force,Mogadishu,Antonov An-12,0,6,4
2013,United Parcel Service,Birmingham,Airbus A300F-622R,0,2,2
2013,Associated Aviation,Lagos,Embraer 120RT Brasilia,13,7,16
2013,MASwings,Kudat,de Havilland Canada DHC-6 Twin Otter 310,14,2,2
2013,Lao Airlines,Pakse,ATR-72-50,44,5,49
2013,Aerocon,Riberalta,Swearingen SA227-AC Metro III,16,2,8
2013,Indonesian Army,Pujungan,Mil- Mi-17B-5,13,8,13
2013,Bearskin Airlines,Red Lake,Swearingen SA227-AC Metro II,5,2,5
2013,Tararstan Airlilnes,Kazan,Boeing 737-53A,44,6,50
2013,Bond Air Services Ltd.,Glasgow Scotland,Eurocopter EC135 T2,2,1,3
2013,Mozambique Airline,Bwabwata National Park,Embraer ERJ-190AR,27,6,33
2013,Heringer Taxi Aero,Cachimbo,Britten Norman BN-2A-3 Islander,3,2,5
2013,IrAvia,Irkutsk,Antonov 12,3,6,9
2014,Scoala Superioara de Aviatie Civla,Petreasa Romania,Britten Norman BN-2A-27 Islander,5,2,2
2014,Algerian Air Force,Ain Kercha,Lockheed C-130H-30 Hercules,73,4,76
2014,Nepal Airlines,Sandhikhark,de Havilland Canada DHC-6 Twin Otter 300,15,3,18
2014,Libyan Air Cargo,Grombalia,Antonov 26,6,5,11
2014,Malaysia Airlines,South Indian Ocean,Boeing 777-200,227,12,239
2014,Helicopters Inc,Seattle,Urocopter AS350 B2,1,1,2
2014,Lineas Aereas Comerciales,Ramos Arizpe,British Aerospace BAe 125-700A Hawker,6,2,8
2014,Suomen Urheiluilmailijat,Jamijarvi,Aerocomp Comp Air 8,7,1,8
2014,Alisansa Colombia,San Vicente del Caguan,Douglas DC-3C,0,6,6
2014,Laos Air Force,Xiang Khouang province,Antonov 74TK-300,11,6,16
2014,Ukraine Air Force,Lugansk,Ilyushin 76MD,40,9,49
2014,Skyward International Aviation,Nairobi,Fokker 50,0,4,4
2014,Vietnam People's Army Air Force,Thach That district,Mil Mi-171,21,2,18
2014,Malaysia Airlines,Hrabove,Boeing 777-2H6ER,283,15,298
2014,TransAsia Airways,Magong,ATR 72-500,54,4,48
2014,Air Algerie,Aguelhok,Mc Donnell Douglas MD-83,110,6,116
2014,Sepahan Airlines,Tehran,HESA Iran-140-100,40,8,39
2014,Ukraine Air Alliance,Tamanraset,Antonov An-12BK,5,2,7
2014,Safari Express Cargo,Mwanza,Fokker F-27 MK 500,1,2,3
2014,Hevlift,Port Moresby,de Havilland Canada DHC-6 Twin Otter 300,7,2,4
2014,Air Evac Lifeteam,Wichita Falls,Bell 206L,1,3,2
2014,Air Sirin,Uvira,Antonov An-26,0,6,6
2014,AirAsia,Java Sea,Airbus A-320-216,155,7,162
2015,Syrian Air Force,Abu adh Dhuhur Air Base,Antonov An-26,35,2,37
2015,Transasia,Taipei,ATR 72-600,53,5,43
2015,Private,Villa Castelli,Both Eurocopter AS350B3,8,2,10
2015,Germanwings,Digne-Les-Bains,Airbus A320-211,144,6,150
2015,Promech Air,Ella Lake,de Havilland DHC-3T Vazar TurbineOtter,8,1,9
2015,Indonesian Air Force,Medan,Lockheed C130-B Hercules,110,12,122
2015,Colombia Air Force,Agustin Codazzi,CASA CN-235-100,0,11,11
2015,Komala Air,Ninia,Pacific Aerospace,4,2,1
2015,Trigana Air Service,Tangok mountain,ATR 42-300,49,5,54
2015,Senegalair,Dakar,Hawker Siddeley HS-125,5,2,7
2015,Rainbow King Lodge,Iliamna East Wind Lake,de Havilland Canada DHC 3T Turbine Otter,6,1,3
2015,U.S. Army,Jalalabad,Lockheed C-130J Hercules,5,6,11
2015,Avistar Mandari,Masamba,de Havilland DHC-6 Twin Otter,7,3,10
2015,Trigana Air Service,Ilaga,de Havilland DCH-4T Caribou,0,4,4
2015,Metrojet,Hasna,Airbus A321-231,217,7,224
2015,Allied Services Limited,Juba,Antonov 12BK,38,5,41
2015,Alpine Adventures,Fox Glacier,Aerospatiale AS 350B2 Ecureuil,6,1,7
2015,Turuhan Avia,Igarka,Mil MI-8T,22,4,15
2016,West Air Sweden,Akkajaure Lake,Canadair CRJ-200,0,2,2
2016,Daallo Airlines,Mogadishu,Airbus A321-111,72,4,1
2016,Tara Air,Dana,de Havilland DHC-6 Twin Otter 400,20,3,23
2016,Kasthamandap Airlines,Kathmandu,PAC 750XL,9,2,2
2016,True Aviation Ltd.,Cox's Bazar,Antonov AN-26,0,4,3
2016,Ecuador Army,Fatima Pastaza,IAI Attava 201,19,3,22
2016,Flydubai,Rostov-on-Don,Boeing 737-8KN,55,7,62
2016,Marquise Aviation Corp.,Magdelen Islands,Mitsubishi MU-2B 60 Marquise,5,2,7
2016,Smoky Mountains,Pigeon Forge,Bell 206L,4,1,5
2016,Sunbird Aviation,Kiunga,Britten-Norman Islander,11,1,12
2016,CHC Helikopter Service,Sorta,Eurocopter EC225LP Super Puma M2+,11,2,13
2016,EgyptAir,Egypt,Airbus A320-232,56,10,66
2016,Indian Air Force,Bengal,Antonov 32,23,6,29
2016,Heart of Texas Hot Air Balloon Rides,Lockhart,Kubicek BB85Z Hot Air Balloon,15,1,16
2016,Emirates,Dubai,Boeing 777-31H,282,18,0
2016,Hageland Aviiation,Russian Mission,Cessna 208 Grand Caravan,4,1,5
2016,AE Aviation,Malta International Airport,Swearingen SA277-AT Expditer,3,2,5
2016,LAMIA Bolivia,La Union,Avro RJ-85,68,9,71
2016,Indonesian Police,Tanjung Pinanga,M28 Skytruck,8,5,13
2016,Pakistan International Airlines,Havlien,ATR-42-500,42,6,48
2016,Indonesian Air Force,Wamena,Lockheed C-130H Hercules,10,3,13
2016,Aerosucre Colombia,Puerto Carreno,Boeing 727-2JOF,0,6,5
2016,Russian Air Force,Adar,Tupolev 154B-2,84,8,92
2017,My Cargo Airlines,Bishkek,Boeing 747-412F,0,4,4
2017,Australian Corporate Jet Centres PTY. LTD,Melbourne,Beechcraft B200 Super King Air,4,1,5
2017,Swan Aviation,Istanbul,Sikorsky S-76C,5,2,7
2017,ETA Air Charter,Mautaer,Britten-Norman BN2 Islander,4,2,6
2017,Air Cargo Carriers,Charleston,Shorts 300-200,0,2,2
2017,Summit Air,Tenzing,Let L-410UVP-E20,0,3,2
2017,Myanmar Air Force,Dawei,Shaanxi Y-8F-200W,108,14,122
2017,Angel Flight,Mount Gambier,Socata TB1-10 Tobago,2,1,3
2017,USMC,Itta Bena,Lockheed KC-130T Hercules,14,2,16
2017,Air Force of the Democratic Republic of the Congo,Kinshasa,Antonov An-12B,6,6,12
2017,Guicango,Cuílo,Embraer EMB-120ER,4,3,7
2017,Valan International Cargo Charter,Abidjan,Antonov AN-26-100,4,6,4
2017,Costal Aviation,Empakaai,Cessna 208B Grand Caravan,10,1,11
2017,West Wind Aviation,Fond-du-Lac,ATR42-320,22,3,1
2017,Naure Air,Punta Islita,Cessna 208B Grand Caravan,10,2,12
2018,People's Liberation Army Air Force,Zhengchang,Shaanxi Y-8GX-3,7,5,12
2018,Papillon,Grand Canyon,Eurocopter EC 130B4,6,1,3
2018,Saratov Airlines,Argunovo,Antonov AN-148-100,65,6,71
2018,Iran Aseman Airlines,Kohangan village,ATR 72-212,60,6,66
2018,Russian Air Force,Latakia,Antonov An-26,33,6,39
2018,Mc Aviation,81 miles SW o fShahre Kurd,Canadair CL-600-2B16 Challenger 604,8,3,11
2018,Libertys,New York,Eurocopter AS 350B2,5,1,5
2018,US-Bangla Airlines,Kathmandu,de Havilland Canada DHC-8-402Q Dash 8,67,4,51
2018,Algerian Air Force,Boufarik AB,Ilyushin 76-TD,247,10,257
2018,Southwest Airlines,Philadelphia,Boeing 737-7H4,144,5,1
2018,US Air Force,Port Wentworth,Lockheed HC-130H Hercules,0,9,9
2018,Cubana,Havana,Boeing 737-201,107,6,112
2018,Fly SAX,Njabini,Cessna 208B Grand Carivan,8,2,10
2018,Rovos Air,Pretoria,Convair CV-340,16,3,1
2018,Ju Air,Flims,Junkers JU-52,17,3,20
2018,Russian Air Force,Latakia-Khmeimim Air Base,Ilyushin Il-20M,0,15,15
2018,Air Niugini,Chuuk,Boeing 737-8BK,35,12,1
2018,Lion Air,Jakarta,Boeing 737-MAX 8,181,8,189
2018,Fly Jamaica Airways,Georgetown,Boeing 757-N23,120,8,1
2019,Saha Air,Karaj,Boeing 707-3J9C,13,3,15
2019,Atlas Air serving Amazon,Houston,Boeing 767-375ER,0,3,3
2019,Laser Aereo Colombia,Vereda La Bendicion,Douglas DC-3,11,3,14
2019,Ethiopian Airlines,Bishoftu,Boeing 737 Max 8,149,8,157
2019,Archipelagos Service Aereos,Puerto Montt,Pilatus-Britten Norman BN-2B-27 Islander,5,1,6
2019,TVPX Aircraft Solutions,Monclava,Canadair CL-600-2B16-Challenger,11,2,13
2019,Aeroflot Russian International Airlines,Moscow,Sukhoi Superjet-100-95B,73,5,41
2019,Indian Air Force,Lipo,Antonov An-32,5,8,13
2019,Pakistan Army,Rawalpindi,Beechcraft B300 King Air,0,5,5
2019,Private,Toledo,Convair CV-440F,0,2,2
2019,Ukraine Air Alliance,Lviv,Antonov An-12BK,1,7,5
2019,Busy Bee Congo,Goma,Dornier 228-201,17,2,19
2019,Bek Air,Almaty,Fokker 100,95,3,12
2020,Sudanese Air Force,Geneina,Antonov An12-A,9,9,18
2020,Ukraine International Airlines,Shahriah,Boeing 737-8KV WL,167,9,176
2020,Pegasus Airlines,Istanbul,Boeing 737-86J,171,6,3
2020,Lion Air Inc.,Manila,IAI 1124A Westwind II,5,3,8
2020,Pakistan International Airline,Karachi,Airbus A320-214,91,8,97
2020,Air India Exppress,Calicut,Boeing 737-8HG,184,6,20
2020,South West Aviaiton,Juba,Antonov 26B,5,3,7
2020,Ukraine Air Force,Chuguev,Antonov An26SH,20,7,26
2021,Sriwijaya Air,Jakarta,Boeing 737-524,56,6,62
2021,South Sudan Supreme Airlines,Pieri,Let L-410UVP-E,8,2,10
2021,Soloys,Butte,Eurocopter AS350B3 Ecureuil,5,1,5
2021,Nigerian Air Force,Kaduna,Beechcraft B300 King Air 350i,7,4,11
2021,Myanmar Air Force,Pyin Oo Lwin,Beechcraft 1900D,12,2,12
2021,Philippine Air Force,Patikul,Lockheed C-130H Hercules,88,8,49
2021,Kamchatka Aviation Enterprise,Palana,Antonov An 26B-100,22,6,28
2021,Aeroservice,Kazachinskoye,Let L-410UVP-E20,14,2,4
2021,Med Jet,El Cajon,Learjet 35A,2,2,4
2022,China Eastern Airlines,Wuzhou,Boeing 737-89P WL,123,9,132
2022,Tara Air,Lete Pass,de Havilland Canada DHC-6 Twin Otter 300,19,3,22
2022,Meridian,Eleftheroupolis,Antonov An-12,0,8,8
2022,Precision Air,Bukoba,ATR 42-500,39,39,19
2022,LATAM,Lima,Airbus 320-271N,102,6,0
2022,AeroPaca SAS,Medellín,Piper PA-31-350 Navajo Chieftain,6,2,8
2023,Yeti Airlines,Pokhara,ATR 72-500-72-212-A,68,4,72
2023,Manaus Aerotaxi,Barcelos,Embraer EMB-110P1 Bandeirante,12,2,14
